"id","artists"
"274172","Martha Rosler"
"224013","Douglas Gordon"
"224013","Hito Steyerl"
"224013","Judith Hopf"
"165186","László Moholy-Nagy"
"184544","Alexander Calder"
"184544","Dora Maar"
"184544","Douglas Gordon"
"184544","Joan Miró"
"184544","Marc Chagall"
"184544","Pablo Picasso"
"184544","René Magritte"
"184544","Richard Hamilton"
"184544","Salvador Dalí"
"184544","Stephan Balkenhol"
"46845","Iman Issa"
"46845","Marcel Broodthaers"
"46845","Marco Poloni"
"434045","Jeff Koons"
"360283","Bill Viola"
"360283","Shirin Neshat"
"250985","Ana Mendieta"
"250985","Arnulf Rainer"
"250985","Christian Boltanski"
"250985","Danh Vō"
"250985","Gabriel Kuri"
"250985","Giuseppe Penone"
"250985","Helena Almeida"
"250985","John Chamberlain"
"250985","Leonor Fini"
"250985","Pedro Cabrita Reis"
"250985","Thomas Ruff"
"250985","Wolfgang Tillmans"
"250985","Yinka Shonibare"
"148892","Doris Salcedo"
"148892","William Kentridge"
"185041","Bill Viola"
"185041","Carlos Cruz-Diez"
"185041","Susan Hiller"
"185082","Carlos Cruz-Diez"
"185572","Yves Klein"
"186697","Dan Flavin"
"186697","Olafur Eliasson"
"187220","Donald Judd"
"187220","Eduardo Chillida"
"187220","Günther Förg"
"187220","Zaha Hadid"
"188971","Anthony McCall"
"188971","David Diao"
"188971","John Smith"
"188971","Liam Gillick"
"188971","Martha Rosler"
"398002","Ellen Gallagher"
"312586","Barkley L. Hendricks"
"312586","Frank Bowling"
"312586","Julie Mehretu"
"312586","Yoko Ono"
"173249","Axel Vervoordt"
"173249","Evelyne Axell"
"150969","Felix Gonzalez-Torres"
"185363","Axel Vervoordt"
"185363","NADA"
"185439","William Morris"
"187428","Anish Kapoor"
"187428","Jitish Kallat"
"187428","Tracey Emin"
"187428","Yoshitomo Nara"
"187428","Zeng Fanzhi"
"410291","Hans Haacke"
"410291","Mark Dion"
"187321","Olafur Eliasson"
"204327","Antoni Tàpies"
"204327","Francesco Arena"
"204327","Man Ray"
"204327","Pedro Cabrita Reis"
"185530","Jean Nouvel"
"188602","John Smith"
"188602","Richard Serra"
"265367","Rosa Barba"
"186712","Johanna Billing"
"245213","Shepard Fairey"
"245213","Shirin Neshat"
"228213","HU"
"228213","KR"
"106815","Mark Dion"
"108189","Marina Abramovic"
"108212","Marina Abramovic"
"108235","Marina Abramovic"
"188215","Jeremy Deller"
"188215","Liu Wei"
"188215","Tania Bruguera"
"109033","Shirin Neshat"
"297262","Michelangelo Pistoletto"
"230474","Asger Jorn"
"230474","Dan Graham"
"230474","Hans Haacke"
"230474","Simone Forti"
"261871","Michelangelo Pistoletto"
"214382","Michelangelo Pistoletto"
"307404","Giorgio Morandi"
"163606","Daniel Richter"
"163606","Isaac Julien"
"163606","Luc Tuymans"
"163606","Peter Doig"
"163606","William Kentridge"
"66269","Robert Rauschenberg"
"66269","Wolfgang Tillmans"
"105947","Oskar Kokoschka"
"187562","Allen Ruppersberg"
"187562","Claude Cahun"
"187562","Iman Issa"
"187562","Luis Camnitzer"
"187562","Mark di Suvero"
"187562","Martha Rosler"
"187562","Tracey Emin"
"111164","Frank Lloyd Wright"
"111164","Luisa Lambri"
"375517","Adel Abdessemed"
"375517","Jimmie Durham"
"375517","Maria Thereza Alves"
"375517","Richard Deacon"
"375517","Thomas Hirschhorn"
"278875","Alfredo Jaar"
"278875","Andrea Galvani"
"278875","Beatriz González"
"259182","John Gerrard"
"184294","Dieter Roth"
"184294","Douglas Gordon"
"165567","Mark Dion"
"165567","Zaha Hadid"
"184739","Benoît Maire"
"184739","Jenny Holzer"
"184739","Kendell Geers"
"184739","Linder"
"101774","Mark Dion"
"185847","Huang Rui"
"185847","Tess Jaray"
"185921","Jitish Kallat"
"185921","Tony Albert"
"185921","Xu Bing"
"186122","Cornelia Parker"
"186122","Giuseppe Penone"
"186122","Martin Creed"
"108398","Ali Cherri"
"186827","Hans Haacke"
"186827","Walid Raad"
"505131","Betye Saar"
"505131","Cao Fei"
"505131","Carsten Höller"
"505131","Dominique Gonzalez-Foerster"
"505131","Douglas Gordon"
"505131","Ellen Gallagher"
"505131","Ettore Sottsass"
"505131","Eva Hesse"
"505131","Franz West"
"505131","Friedrich Kunath"
"505131","Hans Bellmer"
"505131","Henri Rousseau"
"505131","Isa Genzken"
"505131","Jannis Kounellis"
"505131","John Miller"
"505131","John Smith"
"505131","Jon Rafman"
"505131","Karla Black"
"505131","Klara Lidén"
"505131","Louise Bourgeois"
"505131","Lynda Benglis"
"505131","Paul McCarthy"
"505131","Paul Thek"
"505131","Philippe Parreno"
"505131","Pierre Huyghe"
"505131","Rosemarie Trockel"
"505131","Sarah Lucas"
"505131","Tatiana Trouvé"
"505131","Thomas Hirschhorn"
"505131","Vito Acconci"
"397678","Alexander Calder"
"397678","Dan Graham"
"397678","Eric Fischl"
"397678","Jaume Plensa"
"397678","Matthew Barney"
"397678","Paul McCarthy"
"397678","Tadashi Kawamata"
"397678","Ugo Rondinone"
"397678","Yayoi Kusama"
"252209","Do Ho Suh"
"186982","Friedrich Kunath"
"186982","Mary Corse"
"188084","Donald Judd"
"188084","Leo Villareal"
"188084","Louise Lawler"
"188084","Peter Doig"
"188084","Wangechi Mutu"
"188345","Arnulf Rainer"
"188345","Douglas Gordon"
"188345","Fred Wilson"
"188345","Isaac Julien"
"188345","Jason Rhoades"
"188345","Julian Schnabel"
"188345","Lee Bul"
"188345","Mark di Suvero"
"188345","Maurizio Cattelan"
"188345","Mona Hatoum"
"188345","Shirin Neshat"
"188345","Vito Acconci"
"188375","Lawrence Weiner"
"188375","Linder"
"188375","Monica Bonvicini"
"188375","Thomas Houseago"
"188486","Rebecca Warren"
"188486","Thomas Houseago"
"188589","Rebecca Warren"
"188589","Thomas Houseago"
"188603","Isa Genzken"
"188603","Jörg Immendorff"
"188603","Maurizio Nannucci"
"188603","Michelangelo Pistoletto"
"188603","Thomas Houseago"
"188603","Walid Raad"
"38142","Thomas Houseago"
"185026","Aaron Douglas"
"185026","Ellen Gallagher"
"185026","Jacob Lawrence"
"185026","Kara Walker"
"185026","Kerry James Marshall"
"185026","Wangechi Mutu"
"107221","Aaron Douglas"
"107221","Jacob Lawrence"
"107221","Romare Bearden"
"188780","Aaron Douglas"
"188780","Andy Warhol"
"188780","George Grosz"
"188780","Henri Matisse"
"188780","Jackson Pollock"
"188780","Jean Cocteau"
"188780","Jean Dubuffet"
"188780","Jean-Michel Basquiat"
"188780","Josef Albers"
"188780","Lorna Simpson"
"188780","Man Ray"
"188780","Pablo Picasso"
"188780","Piet Mondrian"
"188780","Romare Bearden"
"399650","Claudio Parmiggiani"
"399650","Enzo Cucchi"
"399650","Francesco Clemente"
"399650","Giulio Paolini"
"399650","Luca Trevisani"
"399650","Michelangelo Pistoletto"
"399650","Paolo Scheggi"
"399650","Ugo La Pietra"
"399650","Vito Acconci"
"399650","Walid Raad"
"381717","Giulio Paolini"
"381717","Luca Trevisani"
"381717","Rä di Martino"
"381717","Walid Raad"
"305373","Peter Saul"
"305373","Sarah Ortmeyer"
"192177","Louise Lawler"
"192177","Lynn Hershman Leeson"
"192177","Thomas Ruff"
"180097","Danh Vo"
"180097","Jay DeFeo"
"180097","Louise Lawler"
"177697","Adrian Piper"
"177697","David Goldblatt"
"148111","Charlotte Posenenske"
"148111","Danh Vo"
"148111","Jay  DeFeo"
"148111","Jay DeFeo"
"148111","Louise Lawler"
"148111","Richard Hamilton"
"150433","Gaylen Gerber"
"150433","John Miller"
"150433","Lawrence Weiner"
"150433","Monika Baer"
"150433","Ray Eames"
"29946","Dan Graham"
"111276","Adrian Piper"
"320839","Barkley L. Hendricks"
"320839","David Lynch"
"320839","Henry Ossawa Tanner"
"320839","Mary Cassatt"
"320839","Njideka Akunyili Crosby"
"170985","Hiwa K"
"170985","Keith Haring"
"150762","Faith Ringgold"
"150762","George Grosz"
"150762","Josef Albers"
"150762","José Clemente Orozco"
"150762","Kerry James Marshall"
"150762","Njideka Akunyili Crosby"
"150762","Romare Bearden"
"109252","Tania Bruguera"
"109252","Wolfgang Laib"
"91144","Jimmie Durham"
"91144","Liam Gillick"
"91144","Qiu Zhijie"
"6139","Käthe Kollwitz"
"6139","Tania Bruguera"
"291544","Adrian Piper"
"170833","Douglas Coupland"
"170833","Hito Steyerl"
"170833","Hiwa K"
"170833","Jimmie Durham"
"170833","Liam Gillick"
"170833","Liu Ding"
"170833","Luis Camnitzer"
"152541","Douglas Coupland"
"152541","Hito Steyerl"
"152541","Hiwa K"
"152541","Jimmie Durham"
"152541","Liam Gillick"
"152541","Liu Ding"
"152541","Luis Camnitzer"
"185081","John Russell"
"185081","Jon Rafman"
"185081","Lawrence Weiner"
"185081","Pierre Huyghe"
"185081","Simon Starling"
"105812","Hito Steyerl"
"106010","Claudia Comte"
"106010","Hito Steyerl"
"106091","Hito Steyerl"
"106091","Martha Rosler"
"6136","John Gerrard"
"6136","Qiu Zhijie"
"6136","Rossella Biscotti"
"106806","Hito Steyerl"
"187464","Ai Weiwei"
"110211","Adrian Piper"
"110211","Chantal Akerman"
"110211","Isaac Julien"
"110211","Kimsooja"
"110211","Xaviera Simmons"
"188090","David Diao"
"188476","Adolph Menzel"
"188476","Franz Erhard Walther"
"188476","Richard Hamilton"
"186460","Tatsuo Miyajima"
"188652","Ho Tzu Nyen"
"491430","Ann Hamilton"
"491430","Joseph Beuys"
"514236","Dayanita Singh"
"514236","Tess Jaray"
"486663","Dayanita Singh"
"486663","Tess Jaray"
"455074","Etel Adnan"
"324653","Isaac Julien"
"324653","Joan Jonas"
"309836","Cornelius Krieghoff"
"309836","Irene"
"309836","Tom Thomson"
"271000","Maria Thereza Alves"
"271002","Adel Abdessemed"
"271002","Diana Al-Hadid"
"246620","Cornelius Krieghoff"
"246620","Irene"
"246620","Tom Thomson"
"221517","Zineb Sedira"
"217492","Zineb Sedira"
"203969","Alfredo Jaar"
"203969","Ellen Gallagher"
"193178","Danh Vō"
"193178","Elena Mazzi"
"193178","Iman Issa"
"193178","Maria Loboda"
"193178","Tania Bruguera"
"197019","Zineb Sedira"
"194703","Wolfgang Tillmans"
"165279","Andy Warhol"
"165279","Felix Gonzalez-Torres"
"165279","John Gerrard"
"165279","Louise Bourgeois"
"165279","Mona Hatoum"
"165279","Wang Wei"
"183467","Danh Vō"
"183467","Elena Mazzi"
"183467","Haegue Yang"
"183467","Tania Bruguera"
"158938","Mona Hatoum"
"130743","Iman Issa"
"130743","Jumana Manna"
"150497","Alfredo Jaar"
"150497","Barkley L. Hendricks"
"150497","Ellen Gallagher"
"150497","James Webb"
"150497","Kara Walker"
"150497","Mark Dion"
"150497","Njideka Akunyili Crosby"
"150497","Xaviera Simmons"
"150497","Yoko Ono"
"150497","Zineb Sedira"
"139949","Jumana Manna"
"139949","Sarah Morris"
"130772","Iman Issa"
"130772","Jumana Manna"
"184691","Zineb Sedira"
"184814","Zineb Sedira"
"76902","Iman Issa"
"76902","James Webb"
"76902","Jon Rafman"
"76902","Maria Thereza Alves"
"76902","Yto Barrada"
"90752","Etel Adnan"
"76901","James Webb"
"76901","Maria Thereza Alves"
"76901","Yto Barrada"
"50834","Félix González-Torres"
"50834","Josh Kline"
"50834","Mark Dion"
"50834","Paul Thek"
"50834","Pierre Huyghe"
"50834","Rirkrit Tiravanija"
"50834","Subodh Gupta"
"185190","Zineb Sedira"
"44964","Jumana Manna"
"44964","Rirkrit Tiravanija"
"44964","Robert Rauschenberg"
"185263","Zineb Sedira"
"185367","Etel Adnan"
"185367","Frank Stella"
"185367","Zineb Sedira"
"2369","Ali Cherri"
"840","Douglas Coupland"
"840","John Gerrard"
"185963","Zineb Sedira"
"185994","Douglas Coupland"
"185994","John Baldessari"
"185994","Josef Dabernig"
"185994","Mark Dion"
"186274","Zineb Sedira"
"186760","Iman Issa"
"186917","Andy Warhol"
"186917","Frank Stella"
"186917","Jackson Pollock"
"187127","Diana Al-Hadid"
"187127","Ganzeer"
"187188","Dan Flavin"
"187228","Kutluğ Ataman"
"187228","Olafur Eliasson"
"187228","Rirkrit Tiravanija"
"187228","Simon Starling"
"187451","Cindy Sherman"
"187528","Willem de Kooning"
"187668","Etel Adnan"
"187668","Frank Stella"
"187668","Shirin Neshat"
"187668","Siah Armajani"
"188198","Egon Schiele"
"188198","Francis Bacon"
"188198","Mona Hatoum"
"111444","Abbas Kiarostami"
"40893","Abbas Kiarostami"
"41373","Abbas Kiarostami"
"503929","Francesco Clemente"
"445752","Daniel Buren"
"445752","Edward Krasiński"
"324643","Gabriel Kuri"
"324643","Larry Bell"
"109416","Joan Miró"
"109416","Pablo Picasso"
"109416","Paul Cézanne"
"109416","Vincent van Gogh"
"305017","Axel Vervoordt"
"305017","Maria Lai"
"305017","Mimmo Paladino"
"305017","Wolfgang Tillmans"
"180093","Alberto Giacometti"
"180093","Barbara Bloom"
"180093","Christian Boltanski"
"180093","Claudio Parmiggiani"
"180093","Constant Permeke"
"180093","El Anatsui"
"180093","Etel Adnan"
"180093","Félicien Rops"
"180093","Giorgio De Chirico"
"180093","Giorgio de Chirico"
"180093","Giuseppe Penone"
"180093","Joseph Beuys"
"180093","Kiki Smith"
"180093","Léon Spilliaert"
"180093","Manal Al Dowayan"
"180093","Marlene Dumas"
"180093","Martin Kippenberger"
"180093","Mimmo Jodice"
"180093","On Kawara"
"180093","Paul Delvaux"
"468294","Zaha Hadid"
"316571","Lawrence Weiner"
"316571","Sophie Calle"
"209575","José María Yturralde"
"130742","Daniel Buren"
"130742","Robert Filliou"
"130742","Tadashi Kawamata"
"8301","Haegue Yang"
"8301","He Xiangyu"
"8301","Jeremy Deller"
"8301","Jon Rafman"
"8301","Katja Novitskova"
"8301","Liu Wei"
"8301","Michel Blazy"
"8301","Nina Beier"
"8301","Tatiana Trouvé"
"8301","Yto Barrada"
"185454","Piero Gilardi"
"185454","Ugo La Pietra"
"186581","Ali Cherri"
"186581","Jumana Manna"
"186581","Zineb Sedira"
"148296","Paul Gauguin"
"148296","Yto Barrada"
"58673","Lawrence Weiner"
"43904","Lawrence Weiner"
"10803","Lawrence Weiner"
"185937","Richard Hamilton"
"30442","Shirin Neshat"
"298289","Dayanita Singh"
"185276","Frank Stella"
"185276","Jean Dubuffet"
"185276","Michelangelo Pistoletto"
"185276","Peter Halley"
"185563","Frank Stella"
"185563","Jean Dubuffet"
"466998","Alfredo Volpi"
"474994","Anna Bella Geiger"
"474994","Isaac Julien"
"465372","Anna Bella Geiger"
"465372","Isaac Julien"
"144263","Iwan Baan"
"1891","Lara Almarcegui"
"1891","Martha Rosler"
"301","Lara Almarcegui"
"301","Martha Rosler"
"111242","Martha Rosler"
"6116","Alfredo Jaar"
"4323","Cildo Meireles"
"4323","Yto Barrada"
"362142","Bruce Nauman"
"362142","Emil Nolde"
"362142","Ernst Ludwig Kirchner"
"362142","Etel Adnan"
"362142","Klara Lidén"
"311404","Alfredo Jaar"
"279249","Bartolomeo Pietromarchi"
"279249","Enzo Cucchi"
"279249","Francesco Clemente"
"279249","Jimmie Durham"
"279249","John Armleder"
"279249","Shirin Neshat"
"279249","Yoko Ono"
"181739","Sheila Hicks"
"195664","El Anatsui"
"195664","James Webb"
"195664","Kendell Geers"
"195664","Marlene Dumas"
"195664","Wangechi Mutu"
"94677","Cameron Platter"
"94677","El Anatsui"
"94677","Kendell Geers"
"94677","Robin Rhode"
"94677","Seydou Keïta"
"94677","Wangechi Mutu"
"94677","Yinka Shonibare"
"82720","Alfredo Jaar"
"5737","Alfredo Jaar"
"5737","Carsten Höller"
"5736","Alfredo Jaar"
"5736","Carsten Höller"
"5736","Liam Gillick"
"106350","Cildo Meireles"
"106350","Yto Barrada"
"410133","Haegue Yang"
"410133","Nadia Kaabi-Linke"
"410133","Olafur Eliasson"
"410133","Yinka Shonibare"
"406023","Haegue Yang"
"406023","Nadia Kaabi-Linke"
"406023","Olafur Eliasson"
"406023","Yinka Shonibare"
"445468","Joan Jonas"
"488863","Shilpa Gupta"
"484036","Adrian Piper"
"484036","Barbara Kruger"
"484036","Joan Jonas"
"484036","Wolfgang Tillmans"
"439977","Rafael Lozano-Hemmer"
"439977","Yto Barrada"
"281463","Pan Yuliang"
"420667","Carrie Mae Weems"
"284811","Kiki Smith"
"284811","Mark Dion"
"284811","Rirkrit Tiravanija"
"284811","Sarah Sze"
"199784","Barbara Chase-Riboud"
"199784","Howardena Pindell"
"199784","Xaviera Simmons"
"184810","Alex Katz"
"184810","Dana Schutz"
"184810","Yayoi Kusama"
"184857","Adrian Piper"
"184857","Ana Mendieta"
"184857","Cindy Sherman"
"186373","Jimmie Durham"
"186373","Le Corbusier"
"109523","Allen Ruppersberg"
"109523","Paul Thek"
"168947","Andrea Zittel"
"168947","Nick Cave"
"482845","Ali Cherri"
"482845","Nadia Kaabi-Linke"
"439109","Ana Mendieta"
"439109","Claes Oldenburg"
"439109","Coosje van Bruggen"
"439109","Jimmie Durham"
"439109","Martha Rosler"
"307431","Chris Burden"
"279074","Dayanita Singh"
"2962","Hans Haacke"
"2962","Tania Bruguera"
"109430","Alison Knowles"
"464872","Iñigo Manglano-Ovalle"
"398287","Carrie Mae Weems"
"163091","Abraham Palatnik"
"163091","Carlos Cruz-Diez"
"163091","Gego"
"163091","Hélio Oiticica"
"163091","Julio Le Parc"
"163091","Lygia Clark"
"163091","Mira Schendel"
"163091","Victor Vasarely"
"76101","Ellen Gallagher"
"76094","Rembrandt"
"76094","Richard Tuttle"
"94183","Patricia Piccinini"
"94182","Patricia Piccinini"
"465192","Cai Guo-Qiang"
"465192","Do Ho Suh"
"465192","Hiroshi Sugimoto"
"465192","Kimsooja"
"465192","Lee Ufan"
"465192","Nalini Malani"
"465192","Sarah Sze"
"465192","Takashi Murakami"
"465192","Xu Bing"
"465192","Yoshitomo Nara"
"465192","Zeng Fanzhi"
"465192","Zhang Huan"
"465192","Zhang Xiaogang"
"59585","Paweł Althamer"
"59585","Sudarshan Shetty"
"513700","Ernesto Neto"
"513700","Marina Abramović"
"513700","Olafur Eliasson"
"513700","Shirin Neshat"
"508882","Francisco de Goya"
"508882","Klara Lidén"
"508882","Mona Hatoum"
"508882","René Magritte"
"508882","Rirkrit Tiravanija"
"508882","Thomas Hirschhorn"
"508882","Wade Guyton"
"508882","Wolfgang Tillmans"
"503574","Gustav Metzger"
"503574","Haegue Yang"
"484275","Albrecht Dürer"
"484275","Carlo Levi"
"484275","Huang Yong Ping"
"484275","Rosemarie Trockel"
"484275","William Kentridge"
"449007","Ai Weiwei"
"449007","Ana Mendieta"
"449007","Beatriz Milhazes"
"449007","Claudia Comte"
"449007","Ernesto Neto"
"449007","Isa Genzken"
"449007","Janaina Tschäpe"
"449007","Olafur Eliasson"
"449007","Rirkrit Tiravanija"
"449007","Sarah Lucas"
"449007","Simon Starling"
"449007","Thomas Ruff"
"449007","Thomas Struth"
"409200","Jorge Pardo"
"409200","Julian Schnabel"
"409200","Julie Mehretu"
"409200","Liu Ye"
"409200","Louise Lawler"
"409200","Matthew Barney"
"409200","Richard Deacon"
"409200","Takashi Murakami"
"409200","Wolfgang Laib"
"375519","Albert Oehlen"
"375519","Danh Vō"
"375519","John Armleder"
"375519","Lawrence Weiner"
"375519","Louise Lawler"
"375519","Rirkrit Tiravanija"
"375519","Rosemarie Trockel"
"375519","Senga Nengudi"
"375519","Taryn Simon"
"375519","Wade Guyton"
"375519","Wolfgang Tillmans"
"343212","Alighiero Boetti"
"343212","Andreas Gursky"
"343212","Claude Closky"
"343212","Emilio Isgrò"
"343212","Franz West"
"343212","James Turrell"
"343212","Joseph Kosuth"
"343212","Kimsooja"
"343212","Marcel Broodthaers"
"343212","Martial Raysse"
"343212","Mircea Cantor"
"343212","Mona Hatoum"
"343212","Qiu Zhijie"
"343212","Ray Eames"
"343212","Shilpa Gupta"
"343212","Sol LeWitt"
"343212","Vik Muniz"
"343212","Yto Barrada"
"343212","Öyvind Fahlström"
"337336","Danh Vo"
"337336","Haegue Yang"
"337336","Rirkrit Tiravanija"
"307603","Mona Hatoum"
"307603","Wolfgang Tillmans"
"216303","Doris Salcedo"
"216303","El Anatsui"
"216303","Frank Stella"
"216303","Jay DeFeo"
"216303","Jessica Stockholder"
"216303","Louise Nevelson"
"216303","Nick Cave"
"216303","Pat Steir"
"216303","Robert Rauschenberg"
"216303","Terry Adkins"
"216303","Tony Feher"
"216303","Vito Acconci"
"176917","Andreas Gursky"
"176917","Berenice Abbott"
"176917","Edward Hopper"
"176917","El Lissitzky"
"176917","George Grosz"
"176917","Hannah Höch"
"176917","Margaret Bourke-White"
"176917","Otto Dix"
"176917","Thomas Hirschhorn"
"176917","Walker Evans"
"176051","Takashi Murakami"
"173221","Carol Rama"
"173221","Haegue Yang"
"173221","Isa Genzken"
"173221","Marcel Broodthaers"
"173221","Robert Filliou"
"173221","Thomas Hirschhorn"
"173221","Tony Cragg"
"173221","Wade Guyton"
"173221","Wolfgang Tillmans"
"176036","Douglas Gordon"
"176036","John Smith"
"176036","Judith Hopf"
"176036","Monika Baer"
"151454","Haegue Yang"
"151454","Luciano Fabro"
"164319","Eva Rothschild"
"164319","Patricia Piccinini"
"144982","Daniel Buren"
"144982","Yto Barrada"
"153921","Alex Katz"
"153921","Allen Ruppersberg"
"153921","John Armleder"
"153921","Kiki Smith"
"153921","Robert Heinecken"
"153921","Senga Nengudi"
"153921","Ugo Rondinone"
"153921","Xaviera Simmons"
"153400","Cornelius Krieghoff"
"153400","Dominique Gonzalez-Foerster"
"153400","Gabriel Kuri"
"153400","Haegue Yang"
"153400","Hito Steyerl"
"153400","Jimmie Durham"
"153400","John Baldessari"
"153400","Lawrence Weiner"
"153400","Luc Tuymans"
"153400","Pablo Picasso"
"153400","Philippe Parreno"
"153400","Pierre Huyghe"
"153400","Rosa Barba"
"153400","Rosemarie Trockel"
"153400","Thomas Hirschhorn"
"153400","Walid Raad"
"153399","Cornelius Krieghoff"
